transaction_id,account_id,transaction_date,transaction_type,amount,merchant,category
202421,10870,2024-08-26,debit,455.29,"Morris, Hernandez and Williams",Entertaiment
202422,10748,2025-05-26,credit,9969.13,"Newman, Poole and Price",Grocerry
202423,10099,2024-11-25,debit,2095.88,"Farley, Martin and Arias",groceries
202424,10066,2024-10-19,debit,4285.79,Howard PLC,entertainment
202425,10491,2024-11-30,debit,4821.63,"Rivera, Barajas and Lopez",SHOPPING
202426,10409,2024-08-04,debit,6875.44,"Kelly, Johnson and Young",Groceriess
202427,10329,2024-12-18,credit,3712.4,Smith PLC,groceries
202428,10211,2024-07-13,credit,1385.82,Rivera LLC,salary
202429,10657,2024-12-05,credit,9967.88,"Roberts, Simmons and Conway",Grocerry
202430,10074,2025-02-09,credit,5680.72,Lewis Group,entertainment
202431,11065,2024-10-04,credit,-3099.25,Hill-Jordan,entertainment
202432,10577,2025-06-15,credit,-7724.7,,shopping
202433,10596,2025-02-07,credit,6151.27,Sandoval Inc,groceries
202434,11007,2024-12-08,debit,1064.46,Lopez Inc,Groceriess
202435,10845,2025-05-07,debit,4133.71,Williams-Webster,Grocerry
202436,11016,2025-04-04,debit,998.66,"Cabrera, Sullivan and Edwards",insurance
202437,10321,2024-11-09,credit,4523.96,"Kramer, Mckinney and Dawson",groceries
202438,10339,2025-03-25,credit,1297.26,Little Ltd,salary
202439,10782,2024-07-13,debit,8531.3,French LLC,shopping
202440,10377,2024-08-12,debit,5187.05,Boyd-Walker,utilities
202441,10209,2024-09-18,credit,7722.26,Anderson-Stephens,salary
202442,10142,2025-03-30,debit,435.4,"Stanley, Smith and Briggs",shopping
202443,10368,2025-01-12,credit,4878.48,Stewart-Smith,rent
202444,10068,2025-05-27,debit,7996.77,Jackson LLC,salary
202445,10287,2025-04-27,debit,8291.45,Lee-Stone,utilities
202446,10620,2024-08-06,credit,1448.33,Jones LLC,Grocerry
202447,10305,2025-05-06,debit,1914.74,,rent
202448,10480,2024-11-10,debit,3670.55,Davis-Weaver,shopping
202449,10225,2025-06-14,credit,6954.81,Hansen-Cruz,Groceriess
202450,10249,2025-06-16,credit,6043.22,"Stokes, Harper and Lawson",groceries
202451,10784,2025-04-21,debit,4542.55,"Wilson, Gentry and Garrett",shopping
202452,11026,2025-04-03,credit,8308.36,Johnson-Kelly,Groceriess
202453,10256,2024-08-11,debit,9564.17,"Davis, Hess and Cochran",fuel
202454,10622,2024-09-20,debit,5602.43,"Jenkins, Kim and Shaw",entertainment
202455,10592,2025-04-30,credit,-2205.22,"Vasquez, Webb and Herrera",Entertaiment
202456,10142,2025-03-02,credit,9438.74,Bishop-Hernandez,shopping
202457,10639,2025-07-08 13:14:01.630286,credit,6974.38,Mann PLC,shopping
202458,10911,2025-06-13,credit,3097.87,"Best, Abbott and Hays",insurance
202459,10002,2024-07-02,debit,7924.06,Hull-Miles,insurance
202460,10928,2025-02-14,debit,5266.14,,entertainment
202461,10214,2024-12-07,debit,7629.51,Hernandez PLC,salary
202462,10970,2024-09-19,credit,4577.79,Hess Inc,utilities
202463,10111,2025-04-18,debit,274.19,Ramirez LLC,rent
202464,10543,2024-08-28,debit,38.1,Williams LLC,entertainment
202465,10218,2024-07-12,debit,7478.19,"Williams, Braun and Lewis",utilities
202466,10182,2025-05-30,debit,9634.75,,insurance
202467,10034,2025-03-15,debit,7591.02,Walls Group,entertainment
202468,10133,2025-01-04,credit,3477.48,Boyd-Bailey,shopping
202469,10074,2024-08-25,debit,6440.43,"Cole, Weaver and Price",Entertaiment
202470,10193,2024-08-06,credit,3962.25,Vaughn and Sons,groceries
202471,10575,2025-06-12,debit,4639.33,Mccormick-Yang,Grocerry
202472,10775,2025-04-01,debit,5088.15,Santos Inc,rent
202473,10024,2024-11-23,credit,4053.47,"Barajas, Wood and Jones",rent
202474,10959,2025-06-30 13:14:01.634275,debit,4863.38,Nunez-Jackson,entertainment
202475,10984,2024-08-10,debit,5955.59,"Reynolds, Decker and Brown",groceries
202476,10909,2024-07-27,credit,-9315.84,Contreras and Sons,Fuel 
202477,10866,2025-05-27,credit,-2781.04,"Page, Chan and Golden",utilities
202478,10586,2025-02-19,debit,3342.54,"Howe, Gonzalez and White",rent
202479,10572,2024-11-11,credit,6656.17,"Golden, Romero and Simpson",Fuel 
202480,10833,2025-04-01,debit,3740.88,Brown and Sons,Groceriess
202481,10223,2024-09-19,credit,8185.62,Gibbs Ltd,groceries
202482,10113,2024-11-05,credit,3847.88,"Jordan, Barrett and Wagner",Fuel 
202483,10790,2025-02-16,debit,6476.3,Singleton PLC,shopping
202484,10930,2025-03-26,debit,7633.72,Schultz-Duncan,fuel
202485,10559,2024-11-30,credit,9291.02,"Williams, Roberts and Johnson",Grocerry
202486,10714,2024-08-28,debit,8578.37,Brown Inc,entertainment
202487,10314,2025-05-19,debit,5534.53,Sparks Inc,utilities
202488,10160,2025-01-13,credit,2735.52,Sullivan LLC,Entertaiment
202489,10986,2025-04-23,debit,4403.74,,groceries
202490,10748,2024-08-05,credit,4777.43,"Wu, Mack and King",Groceriess
202491,10256,2025-04-12,credit,3886.42,Larsen-Walter,Entertaiment
202492,10910,2025-03-25,credit,9344.69,Holt Group,utilities
202493,10820,2025-06-13,debit,156.74,Scott PLC,SHOPPING
202494,10671,2025-05-18,credit,8469.7,Nelson PLC,utilities
202495,10270,2024-10-30,credit,7243.26,Ramirez-Hutchinson,Fuel 
202496,11194,2024-07-07,debit,3222.22,Smith-Frazier,SHOPPING
202497,10112,2025-05-21,credit,-3894.91,,shopping
202498,10227,2025-04-09,credit,832.56,,shopping
202499,11198,2024-11-02,debit,7878.03,"Johnson, Carey and Schwartz",Fuel 
202500,11053,2024-12-20,credit,-8554.3,Peterson-Reynolds,Grocerry
202501,11048,2025-01-28,credit,5309.03,Sutton Ltd,Groceriess
202502,10104,2025-01-24,debit,4781.24,Duncan-Williams,entertainment
202503,10150,2024-10-04,debit,5292.72,Franklin LLC,rent
202504,10501,2024-07-26,debit,8560.93,Thomas-Montgomery,salary
202505,10858,2024-07-02,credit,-1265.33,Oliver-Gibson,Grocerry
202506,10278,2025-05-25,credit,4107.2,"Ramos, Jordan and Stewart",insurance
202507,10588,2024-09-07,debit,632.24,"Juarez, Ferguson and Gibson",Fuel 
202508,10457,2025-04-14,credit,1896.64,Jacobs-Humphrey,SHOPPING
202509,10893,2025-05-05,debit,5067.92,Lee-Davis,SHOPPING
202510,10102,2025-06-25,debit,4346.02,,entertainment
202511,10301,2025-05-24,credit,7130.46,Simpson-Warren,salary
202512,10286,2025-02-25,credit,8855.23,Martinez-Hays,rent
202513,10208,2025-03-14,credit,4611.49,"Bennett, Stone and Aguilar",Groceriess
202514,10657,2024-07-01,credit,9362.89,Church Ltd,insurance
202515,10526,2024-11-23,debit,7601.45,Franklin Group,Fuel 
202516,10879,2024-11-23,debit,5073.45,Martinez Group,shopping
202517,10152,2024-11-23,credit,2208.64,,Fuel 
202518,11064,2024-08-18,debit,4789.55,"Fernandez, Graham and Tate",salary
202519,10712,2024-10-23,credit,7709.46,"Boyd, Nelson and Pugh",fuel
202520,10986,2025-06-01,credit,1718.13,"Wheeler, Welch and Hartman",fuel
202521,10032,2024-12-03,debit,9545.34,Santos-Martinez,rent
202522,10344,2024-11-16,credit,8863.36,Moore-Jimenez,groceries
202523,10443,2025-01-02,debit,5087.69,,Entertaiment
202524,10013,2025-05-11,debit,3447.66,"Phillips, Moore and Prince",Groceriess
202525,11002,2025-05-11,credit,7215.12,Crane-Clark,entertainment
202526,10735,2025-03-31,debit,7636.65,,SHOPPING
202527,10299,2025-06-25,debit,2695.05,Morris LLC,shopping
202528,10981,2024-09-03,debit,9631.79,Peterson LLC,entertainment
202529,11080,2025-05-13,debit,3930.06,"Myers, Johnson and Meyer",insurance
202530,10213,2025-04-11,debit,9480.8,"Monroe, Parker and Myers",fuel
202531,10420,2024-07-20,credit,5430.86,White-Cox,groceries
202532,11040,2025-05-21,credit,6283.16,Morgan and Sons,Grocerry
202533,10955,2024-06-29,credit,-7993.91,"Ward, Dennis and Perez",Fuel 
202534,11068,2024-09-11,credit,1718.48,Lopez Inc,salary
202535,10595,2025-01-12,credit,1839.74,,Groceriess
202536,10919,2024-10-09,debit,1378.13,Sellers-Smith,SHOPPING
202537,10142,2025-02-18,credit,4901.08,"Hall, Beck and Allen",entertainment
202538,10810,2024-08-14,credit,6247.43,"Robbins, Martinez and Munoz",shopping
202539,10039,2025-07-09 13:14:01.652227,credit,324.58,Morse PLC,Grocerry
202540,10524,2024-10-09,credit,4293.31,Small-Perez,groceries
202541,10429,2024-08-07,debit,1347.27,Stout-Davidson,groceries
202542,10314,2024-07-25,credit,29.2,Atkins-Aguirre,SHOPPING
202543,10291,2025-01-21,debit,1975.72,Hunt-Baker,Entertaiment
202544,10419,2025-06-13,debit,7675.43,Becker Ltd,Grocerry
202545,10061,2024-12-23,credit,8712.13,Vargas-Stephens,insurance
202546,10873,2025-03-20,debit,7269.11,Williams-Hernandez,entertainment
202547,10422,2025-06-21,debit,3738.79,Simmons PLC,shopping
202548,10038,2024-08-22,debit,3910.25,Davis Group,groceries
202549,10062,2025-02-22,debit,2902.21,"Glenn, Santana and Holmes",Grocerry
202550,10056,2025-01-07,credit,4898.52,Delgado Inc,insurance
202551,10348,2025-05-04,credit,2957.89,,groceries
202552,10835,2025-03-17,debit,988.06,"Reyes, Hensley and Martin",entertainment
202553,10250,2024-12-01,credit,7083.77,Holder-Stone,Fuel 
202554,10333,2025-02-20,credit,3244.45,Cochran-Shelton,rent
202555,10911,2024-11-13,credit,3499.06,,Fuel 
202556,10626,2025-01-07,debit,1744.39,Hayes-Campbell,SHOPPING
202557,10406,2025-05-30,credit,-7716.11,Camacho-Butler,Entertaiment
202558,10325,2025-04-19,debit,5065.92,"Turner, Mills and Patel",fuel
202559,10948,2024-09-09,credit,4019.26,"Todd, Snyder and Sims",utilities
202560,11088,2024-10-26,credit,199.7,Phillips-Lopez,Grocerry
202561,11039,2025-07-22 13:14:01.658211,debit,1178.21,Harris-Wilson,shopping
202562,10633,2025-06-10,credit,1781.73,Cordova-Frazier,Fuel 
202563,10672,2025-04-16,debit,6607.85,Spencer LLC,fuel
202564,10092,2024-07-13,debit,5635.75,King LLC,rent
202565,11015,2024-09-23,credit,1070.64,"Fitzgerald, Lopez and Hayden",Groceriess
202566,11122,2024-08-26,debit,7586.2,Benitez Group,fuel
202567,10905,2024-11-27,debit,7670.78,Graham-Herman,shopping
202568,10796,2025-07-16 13:14:01.659208,debit,9679.83,Patel PLC,groceries
202569,10223,2025-01-24,credit,1816.16,Evans-Mann,Fuel 
202570,11068,2025-05-13,debit,608.82,"Griffin, Sharp and Anderson",entertainment
202571,10557,2025-02-24,credit,1299.92,Edwards-Jones,Grocerry
202572,10476,2025-05-19,credit,71.32,Love Group,insurance
202573,10216,2025-01-27,credit,7305.5,Munoz-Garcia,rent
202574,11182,2025-04-23,credit,4665.96,"Taylor, Anderson and Douglas",Fuel 
202575,10806,2024-07-09,credit,2113.23,Skinner-Joseph,Grocerry
202576,10722,2025-06-26,credit,5134.13,Scott LLC,Grocerry
202577,11048,2024-09-19,credit,5461.44,Reid Inc,Groceriess
202578,10957,2024-07-01,credit,512.44,Miller-Weeks,SHOPPING
202579,10008,2024-11-11,debit,5874.27,Garza PLC,Groceriess
202580,10608,2024-11-21,debit,4626.09,Gomez-Murray,SHOPPING
202581,10517,2024-10-09,debit,2771.76,Lewis PLC,groceries
202582,10925,2025-05-01,credit,7438.43,"Horn, Davis and Martinez",salary
202583,10583,2025-05-22,debit,7686.15,Perez-Cardenas,Groceriess
202584,10223,2025-06-05,credit,9366.89,Floyd-Cantu,Groceriess
202585,11055,2024-08-28,debit,9548.09,"Reynolds, Gilbert and Johnson",Groceriess
202586,10110,2024-07-05,debit,3639.38,Francis Ltd,rent
202587,11039,2024-10-21,debit,3299.33,Phillips PLC,Entertaiment
202588,11130,2025-02-13,debit,5262.95,Diaz-Dawson,entertainment
202589,10627,2025-03-25,debit,8410.24,Cervantes-Love,groceries
202590,10906,2025-02-24,credit,8063.9,Gross PLC,insurance
202591,10192,2025-01-08,credit,-3163.71,Massey Group,rent
202592,11040,2025-01-10,debit,5839.1,Brown-Page,entertainment
202593,11026,2025-06-22,credit,2363.73,Wilson PLC,Groceriess
202594,10696,2025-02-10,debit,6821.5,,fuel
202595,10459,2024-08-24,credit,9297.04,Lawson-Robinson,entertainment
202596,10324,2024-12-12,debit,6943.86,Robertson Group,Entertaiment
202597,10243,2025-06-11,debit,1559.6,Aguilar-Williams,groceries
202598,10385,2025-06-18,credit,2457.43,,insurance
202599,10675,2024-09-15,credit,7103.9,Wilson and Sons,rent
202600,10085,2024-09-06,credit,368.44,Pitts LLC,shopping
202601,10398,2024-10-06,debit,2655.42,"Williams, Hobbs and Smith",salary
202602,11154,2024-12-17,debit,7992.15,Jennings LLC,fuel
202603,10220,2025-04-06,credit,9271.79,"Humphrey, Fox and Salinas",fuel
202604,10978,2025-01-27,credit,8427.55,Collins-Ruiz,insurance
202605,10211,2025-05-25,credit,8693.17,Scott-Stevens,entertainment
202606,10054,2024-09-19,debit,2833.55,Cruz-Heath,salary
202607,10508,2025-04-18,debit,3710.41,Morales-Smith,salary
202608,11189,2024-12-17,credit,9695.28,Rivers-Taylor,groceries
202609,11023,2025-05-23,debit,9229.4,"Phelps, Wilson and Rasmussen",SHOPPING
202610,10280,2025-04-27,credit,5766.01,"Newman, Martinez and Carpenter",insurance
202611,10072,2025-06-21,credit,6943.11,Trevino PLC,insurance
202612,10291,2024-12-04,debit,8898.03,"Martin, Peters and Green",fuel
202613,10376,2024-12-14,debit,3745.87,Simmons Ltd,groceries
202614,10820,2025-04-28,credit,4317.23,George and Sons,Fuel 
202615,10137,2025-05-22,credit,-1727.26,Escobar Ltd,entertainment
202616,10517,2025-04-24,credit,4571.5,Schneider-Murillo,shopping
202617,10783,2024-12-10,credit,5512.78,"Martin, Hodges and Mccullough",SHOPPING
202618,10473,2024-11-28,credit,7406.59,"Levy, Johnson and Nelson",Entertaiment
202619,10300,2024-11-09,debit,2244.09,Davis and Sons,fuel
202620,10354,2024-10-02,credit,8659.05,"Sloan, Harris and Peterson",fuel
202621,11046,2025-05-07,debit,4445.27,"Hill, Johns and Hart",rent
202622,10110,2024-08-08,debit,4910.46,"Barrett, Jarvis and Yates",rent
202623,10341,2024-11-09,credit,622.33,Moore LLC,SHOPPING
202624,11061,2024-09-04,credit,9599.9,Johnson Group,Groceriess
202625,11133,2025-04-13,debit,2587.6,Mcdonald Ltd,salary
202626,11030,2024-07-30,credit,7406.78,Sherman-Smith,Groceriess
202627,10853,2025-01-29,credit,6467.68,"Swanson, Perez and Bennett",rent
202628,10318,2025-02-24,debit,9168.24,"Davis, Norris and Barber",fuel
202629,10740,2025-02-06,debit,5501.57,Frost-Rojas,rent
202630,11013,2025-05-10,debit,141.93,,Fuel 
202631,10558,2025-01-26,debit,4681.56,"Mckinney, Armstrong and Scott",groceries
202632,10888,2024-07-24,debit,9535.0,"Wright, Berry and Gonzalez",utilities
202633,10317,2024-08-05,credit,7955.86,Hines Group,fuel
202634,10821,2024-09-09,credit,7074.73,"Long, Johnston and Thompson",rent
202635,10054,2025-07-04 13:14:01.678158,debit,746.24,Patterson-Vasquez,insurance
202636,10068,2025-01-01,debit,5427.94,,entertainment
202637,10152,2024-11-15,debit,3780.61,"Clark, Kramer and Coleman",Groceriess
202638,10753,2024-09-15,credit,4662.65,Davis-Scott,fuel
202639,10537,2025-02-12,debit,2382.99,Richards and Sons,SHOPPING
202640,10553,2025-04-22,debit,7918.24,"Johnson, Kelley and Stephens",Groceriess
202641,10175,2024-10-19,debit,5562.09,Reynolds Group,groceries
202642,10242,2025-05-24,debit,4859.5,Lee PLC,salary
202643,10349,2025-02-16,debit,6488.99,Frazier Group,groceries
202644,10965,2025-05-21,credit,2850.53,Wilson-Glenn,Groceriess
202645,10763,2024-07-08,debit,4530.66,Jones and Sons,utilities
202646,10844,2025-02-17,credit,-3275.9,,Groceriess
202647,10001,2024-08-06,debit,510.91,Parker-Rasmussen,Grocerry
202648,10741,2024-10-23,credit,-119.19,White-Gonzalez,utilities
202649,11157,2024-10-01,credit,7033.59,,groceries
202650,10352,2025-01-05,debit,3645.38,"Moore, Jones and Haney",Groceriess
202651,10969,2025-02-15,debit,6744.71,Miller Ltd,salary
202652,10471,2025-01-15,debit,3213.59,Davis-Peck,rent
202653,10633,2025-04-23,credit,3466.14,Petersen-Padilla,Groceriess
202654,10528,2024-07-03,credit,-562.51,Combs-Pollard,salary
202655,10432,2025-03-08,credit,9411.64,"Duncan, Davis and Zavala",shopping
202656,10384,2024-12-29,credit,8684.11,Moreno Inc,insurance
202657,11174,2024-11-21,debit,3793.83,Austin-Armstrong,SHOPPING
202658,10771,2024-12-22,credit,8374.99,"Hall, Hayes and Levine",shopping
202659,10937,2025-02-07,credit,7999.59,"Foster, Williams and White",insurance
202660,11057,2024-09-09,debit,2729.43,White-Torres,Grocerry
202661,10119,2025-03-14,debit,5033.65,Brown PLC,Fuel 
202662,10092,2025-05-02,debit,2555.66,Bradley-Gonzales,Groceriess
202663,11182,2024-08-26,credit,1827.39,Pruitt-Oliver,fuel
202664,10903,2024-12-25,credit,972.61,Beck Ltd,groceries
202665,11061,2024-11-14,credit,9621.64,Herman-Wallace,Grocerry
202666,11134,2024-09-09,debit,5964.95,Tate Group,shopping
202667,10497,2024-12-24,debit,1178.73,Wilson Ltd,groceries
202668,10929,2024-11-03,credit,6508.69,Byrd-Davis,groceries
202669,10081,2024-12-24,credit,6566.75,"Porter, Garrett and White",Groceriess
202670,11014,2025-05-16,credit,87.51,Smith-Burch,fuel
202671,11176,2024-12-07,debit,9213.96,"Peterson, Romero and Watts",shopping
202672,10288,2025-05-28,debit,4705.33,"Parks, Fisher and Brown",Groceriess
202673,11105,2025-06-21,debit,3866.58,"Cooper, Jacobs and Gonzalez",Groceriess
202674,10507,2024-11-07,credit,4818.31,"Gray, Donaldson and Atkins",rent
202675,10369,2025-05-09,debit,786.15,"Carter, Lewis and Terry",salary
202676,11096,2024-09-09,debit,3442.03,Hill-Stephenson,fuel
202677,10867,2024-07-15,debit,6197.12,Reyes and Sons,SHOPPING
202678,10931,2025-01-02,debit,9407.14,Franco-Barrett,utilities
202679,10674,2025-06-04,debit,7585.16,Wheeler-Stokes,entertainment
202680,10568,2025-07-27 13:14:01.690126,credit,7220.71,Moss-Holmes,entertainment
202681,10851,2025-03-07,credit,6912.87,"Hughes, Montgomery and Fuentes",Fuel 
202682,10929,2025-02-26,credit,9878.72,Compton-Garner,entertainment
202683,11056,2024-11-08,credit,1532.76,Wilkinson-Lamb,utilities
202684,10603,2024-09-26,credit,4219.9,Nash-Meadows,shopping
202685,10143,2025-05-27,debit,5544.29,Holland-Love,Fuel 
202686,10270,2024-08-15,credit,-8678.25,Johnson-Diaz,rent
202687,10057,2024-12-14,debit,6133.28,Jackson-Holland,salary
202688,10475,2025-01-29,credit,1314.07,"Nelson, Decker and Warren",utilities
202689,10494,2024-11-27,credit,8370.13,Johns-May,SHOPPING
202690,11007,2024-10-04,debit,6357.76,Rich-Young,utilities
202691,10935,2025-05-04,debit,4184.28,Ramirez-Camacho,Entertaiment
202692,10215,2024-07-08,credit,2097.86,Warren-Brooks,fuel
202693,11141,2025-01-18,credit,9061.8,Gonzalez PLC,utilities
202694,10710,2024-11-17,debit,5136.48,Carpenter-Lopez,salary
202695,10886,2025-02-16,debit,799.97,Wright PLC,fuel
202696,11128,2024-11-20,credit,-3386.55,Cherry-Warren,SHOPPING
202697,11071,2025-03-23,debit,4328.48,,salary
202698,10558,2025-06-17,debit,1756.86,Shepherd-Johnson,fuel
202699,11090,2024-09-19,debit,8834.4,Clark-Ponce,groceries
202700,10496,2025-06-01,credit,8397.51,Miller-Smith,Grocerry
202701,10942,2025-06-02,credit,2096.87,,insurance
202702,10781,2024-11-23,debit,1268.63,Thompson Ltd,Fuel 
202703,10984,2024-10-04,credit,4275.33,Edwards Inc,salary
202704,10381,2025-05-03,debit,7388.07,"Suarez, Russell and Black",Fuel 
202705,10498,2025-05-29,debit,4488.91,"Hayes, Perkins and Harris",utilities
202706,10896,2025-06-06,credit,4067.59,Middleton-Mcdonald,entertainment
202707,10544,2025-03-04,debit,8132.85,Adams-Lucero,SHOPPING
202708,10754,2025-04-28,debit,8907.18,Shields-Reese,SHOPPING
202709,10264,2024-09-30,debit,4997.56,Rosales and Sons,groceries
202710,10114,2025-06-11,credit,3397.23,Gonzalez-Bowers,entertainment
202711,10124,2025-02-21,debit,2207.04,Baker-Rogers,fuel
202712,10348,2024-08-21,debit,9227.89,,Fuel 
202713,10334,2025-04-25,credit,7633.26,Erickson PLC,salary
202714,10594,2024-10-14,credit,9811.06,Brown Inc,rent
202715,10079,2024-07-04,credit,4156.27,Fuller Group,shopping
202716,10736,2024-07-13,debit,6376.68,Brock-Rodriguez,insurance
202717,10942,2025-05-31,debit,8414.25,"Murphy, Myers and Davila",salary
202718,10778,2024-10-05,debit,9639.13,"Ibarra, Alvarez and Schultz",SHOPPING
202719,10541,2024-09-12,debit,4995.11,"Gonzalez, Young and Davenport",fuel
202720,10365,2024-12-08,credit,9648.46,Baker and Sons,salary
202721,10721,2025-06-06,debit,291.05,West-Rios,insurance
202722,10331,2024-10-08,debit,9400.23,"Potts, Rice and Clark",Groceriess
